"CENTAUR","COSMOS","EBONY","ODYSSEY","TOKUGAWA","FinalVote"
"44",0.835110339287274,0.0315802947878727,0.0110468932555114,0.0642853011488121,0.0579771715205302,"CENTAUR"
"45",0.750172421403152,0.0295134611872567,0.0143371124963561,0.0394404536050924,0.166536551308142,"CENTAUR"
"46",0.0737504469098663,0.712840956214122,0.0459358178396615,0.142061122664347,0.0254116563720033,"COSMOS"
"47",0.82035461012147,0.0374330413389403,0.0107385986566871,0.0754262010499482,0.0560475488329545,"CENTAUR"
"48",0.0232432913867115,0.868287555654121,0.0517041402983048,0.0398949056411264,0.0168701070197359,"COSMOS"
"49",0.758254725378583,0.0562908792328841,0.0167284235599627,0.0795488813877759,0.0891770904407942,"CENTAUR"
"50",0.0322094457014244,0.833565270984822,0.0530866471312791,0.0654995490384358,0.0156390871440383,"COSMOS"
"51",0.0411644133988885,0.80569435553312,0.0558046923327696,0.0761003289222481,0.0212362098129737,"COSMOS"
"52",0.806170084481056,0.0321593269382775,0.0109546308872127,0.0659521160159837,0.0847638416774703,"CENTAUR"
"53",0.179512710828918,0.115816820313215,0.0336712288578975,0.163322869841213,0.507676370158757,"TOKUGAWA"
"54",0.0171522475853337,0.125673606795061,0.798785175585763,0.0449965804352778,0.0133923895985649,"EBONY"
"55",0.319267643865882,0.0646376360088036,0.0214343088141391,0.160000180472391,0.434660230838785,"TOKUGAWA"
"56",0.164937212880267,0.0811605023141628,0.0262465287854916,0.694315593176598,0.0333401628434802,"ODYSSEY"
"57",0.814097724470588,0.044609154131918,0.0164196187001045,0.0600462155546409,0.0648272871427482,"CENTAUR"
"58",0.0659172395424994,0.0784810039870451,0.0201641125996773,0.814833525170498,0.0206041187002801,"ODYSSEY"
"59",0.0453739811851241,0.0982610026413661,0.0286245962635009,0.803066235273283,0.0246741846367257,"ODYSSEY"
"60",0.02424272474736,0.0814439439198669,0.0208052730525111,0.859214525000195,0.0142935332800664,"ODYSSEY"
"61",0.0428472440479375,0.841272232009692,0.0493637018921953,0.0480857166309809,0.0184311054191945,"COSMOS"
"62",0.000418292702415933,0.963302257857429,0.0318672487938987,0.00342902995529709,0.000983170690959093,"COSMOS"
"63",0.0024388751346023,0.9369729905065,0.038171437184266,0.0171113679566357,0.00530532921799647,"COSMOS"
"64",0.00893761725284317,0.0232908271808278,0.00568934264214128,0.956349076756983,0.00573313616720491,"ODYSSEY"
"65",0.746228817370868,0.0586546068525772,0.0188109835734929,0.084878655411048,0.0914269367920141,"CENTAUR"
"66",0.0762518048898856,0.139078631853607,0.0369374264444265,0.705601070508712,0.0421310663033686,"ODYSSEY"
"67",0.0419234973811403,0.7852705194915,0.0529486652524417,0.0964411122836159,0.0234162055913016,"COSMOS"
"68",0.103226820433017,0.0672866768832862,0.0204106359631441,0.770744339101053,0.0383315276194997,"ODYSSEY"
"69",0.328943539682739,0.0570886434261148,0.0183730956737501,0.087536044327615,0.508058676889781,"TOKUGAWA"
"70",0.755034394111859,0.0574081846988004,0.0198130373788814,0.0775534718189729,0.0901909119914861,"CENTAUR"
"71",0.0054090189941152,0.933155363176198,0.0436376329837839,0.0116959640531526,0.00610202079274967,"COSMOS"
"72",0.000529242865704242,0.964314887049996,0.0312555526878492,0.00240372750371595,0.00149658989273433,"COSMOS"
"73",0.0887629939792585,0.0671397867848438,0.0183549300970824,0.800834316533809,0.0249079726050062,"ODYSSEY"
"74",0.85040387027869,0.0286501582764351,0.0105173347042387,0.0558243909212774,0.0546042458193584,"CENTAUR"
"75",0.830230390121617,0.0311839336207562,0.0107501351531049,0.0650528979326392,0.0627826431718824,"CENTAUR"
"76",0.782451357073658,0.0491002406002153,0.0161512552107184,0.0767172156158464,0.0755799314995618,"CENTAUR"
"77",0.236919213164576,0.0833968586416966,0.027540106530592,0.121554994544531,0.530588827118604,"TOKUGAWA"
"78",0.128954272344625,0.0891519001416197,0.0247476740475581,0.717721979161423,0.0394241743047743,"ODYSSEY"
"79",0.809799276631088,0.039902326922496,0.0125383743655691,0.0803017308351695,0.0574582912456778,"CENTAUR"
"80",0.00543765564149866,0.626954241312726,0.103712795596004,0.247193455200889,0.0167018522488819,"COSMOS"
"81",0.837118404588368,0.00184882351920185,0.000747780788460625,0.124953444512625,0.0353315465913447,"CENTAUR"
"82",0.00439840050639731,0.0868666460945525,0.89320650512175,0.0114381221793215,0.00409032609797901,"EBONY"
"83",0.803734560285005,0.0492633217030915,0.0178824650618571,0.0642822778146456,0.064837375135401,"CENTAUR"
"84",0.00133293916801019,0.957670514440124,0.0354079449264872,0.00355332757771915,0.00203527388765961,"COSMOS"
"85",0.738970354616453,0.0765150188522172,0.0231951547006801,0.0748886235296238,0.0864308483010253,"CENTAUR"
"86",0.0560017953167862,0.13215675606077,0.0414248718262457,0.735114686261391,0.0353018905348074,"ODYSSEY"
"87",0.0017402338409193,0.864878280677675,0.0642585327549691,0.0073970757796024,0.0617258769468346,"COSMOS"
"88",0.0238406902242044,0.870484298029923,0.0491016541465027,0.0375731571672249,0.0190002004321454,"COSMOS"
"89",0.480276040980091,0.241189847257494,0.0688896905748127,0.124496857774848,0.0851475634127541,"CENTAUR"
"90",0.0410036510170288,0.0859478021877636,0.0217079388762796,0.0248894386223874,0.82645116929654,"TOKUGAWA"
"91",0.298276209837778,0.0502172052214453,0.0155725274714464,0.119342490988365,0.516591566480966,"TOKUGAWA"
"92",0.826617280955619,0.0340387574564245,0.0109002087475393,0.0776613481017512,0.0507824047386664,"CENTAUR"
"93",0.0294636526039825,0.0405770560558913,0.0106935033092751,0.903639797593907,0.015625990436944,"ODYSSEY"
"94",0.828458064746712,0.0362093656713596,0.0110956365511496,0.0689667057476411,0.055270227283138,"CENTAUR"
"95",0.12128881937201,0.0015662778080175,0.000104182906346679,0.0251450713972491,0.851895648516377,"TOKUGAWA"
"96",0.804554669383053,0.0445355551899463,0.0160255159696926,0.0520803995842933,0.0828038598730151,"CENTAUR"
"97",0.0195623585109717,0.130579223137184,0.808509819407457,0.0294974887543374,0.0118511101900496,"EBONY"
"98",0.00304206539201486,0.190993099661053,0.793429272998475,0.00734450768543388,0.00519105426302278,"EBONY"
"99",0.802356707424284,0.0490851446918295,0.0181533015017959,0.0419388808927812,0.0884659654893093,"CENTAUR"
"100",0.0385288922520426,0.819233057638809,0.0538988281590574,0.0675774479402618,0.0207617740098297,"COSMOS"
"101",0.818385067145529,0.0404065485321765,0.0123020286858011,0.0736810584383924,0.0552252971981009,"CENTAUR"
"102",0.0450799349639519,0.807279537307456,0.0561649868318685,0.0658015549748061,0.0256739859219169,"COSMOS"
"103",0.225422749619927,0.1030516068776,0.0352035099370102,0.106165805199311,0.530156328366152,"TOKUGAWA"
"104",0.00294485977951448,0.174819860679666,0.758985903928108,0.0570950822334794,0.00615429337923176,"EBONY"
"105",0.809184829089224,0.0235469619919463,0.00791494201792335,0.0522782576275942,0.107075009273313,"CENTAUR"
"106",0.768903339148962,0.0604470885619426,0.0218083701507558,0.0509544202419714,0.0978867818963685,"CENTAUR"
"107",0.0112695799697071,0.895297525449228,0.0550855419124516,0.0254038634266503,0.0129434892419636,"COSMOS"
"108",0.789319483146333,0.0461920604796389,0.0158130334338225,0.0708404715441046,0.0778349513961015,"CENTAUR"
"109",0.792432702393084,0.0451083849508766,0.0153761879183144,0.037900325755734,0.109182398981991,"CENTAUR"
"110",0.00216242831480575,0.938423474323827,0.040848875056774,0.0147844488676413,0.00378077343695199,"COSMOS"
"111",0.253277821476934,0.0802034908128492,0.023780159026845,0.142699330145306,0.500039198538066,"TOKUGAWA"
"112",0.0416067627679656,0.814749474548643,0.0516542508636584,0.063259666674083,0.0287298451456502,"COSMOS"
"113",0.0105460450600902,0.779620085545725,0.0352593982204039,0.164678779050011,0.00989569212376967,"COSMOS"
"114",0.858728614618343,0.0269518296495693,0.00980204440878832,0.0558912164469514,0.0486262948763477,"CENTAUR"
"115",0.838753117203885,0.0293929953304678,0.00904395793645738,0.0693152393759095,0.05349469015328,"CENTAUR"
"116",0.850378353660367,0.0293020113183329,0.00999088817944893,0.0644171831314954,0.0459115637103553,"CENTAUR"
"117",0.842325453229518,0.0312110569760675,0.0101874036827792,0.0699198032200446,0.0463562828915905,"CENTAUR"
"118",0.21747250008739,0.0956668073514256,0.0281522564673568,0.0947241647048714,0.563984271388956,"TOKUGAWA"
"119",0.055291853645535,0.108162365088275,0.0290030910220465,0.777837829290175,0.0297048609539688,"ODYSSEY"
"120",0.801155875382443,0.0290731787422659,0.0130159796443856,0.0670690820135103,0.0896858842173954,"CENTAUR"
"121",0.210878751088158,0.0938876426898857,0.0295550069238466,0.0849956793491535,0.580682919948956,"TOKUGAWA"
"122",0.0637475604053761,0.0722064418202901,0.0211622720865754,0.81387525719754,0.0290084684902183,"ODYSSEY"
"123",0.757039669179633,0.0542039900977408,0.0165868611148314,0.0758544676023696,0.0963150120054253,"CENTAUR"
"124",0.0935305086623468,0.144530121415559,0.0404380932044198,0.686414118269481,0.0350871584481936,"ODYSSEY"
"125",0.00879373709870021,0.885743157995104,0.043799866114442,0.0522606487177562,0.00940259007399747,"COSMOS"
"126",0.0757686580231401,0.0674042982832269,0.017000575599746,0.81943764340501,0.0203888246888771,"ODYSSEY"
"127",0.0264242457591865,0.808474873841908,0.0546671557276263,0.0907239601003646,0.0197097645709147,"COSMOS"
"128",0.808191150114987,0.0147209160263524,0.00560061680832843,0.0421956476652211,0.129291669385111,"CENTAUR"
"129",0.798429027398348,0.046272521061673,0.0168280820258076,0.0749585882219656,0.0635117812922054,"CENTAUR"
"130",0.815806947588467,0.0316509792443683,0.0127047090003133,0.0535316814548978,0.0863056827119535,"CENTAUR"
"131",0.857104978558539,0.0237979305368306,0.00885170573695872,0.05136525657873,0.058880128588942,"CENTAUR"
"132",0.0265922959037224,0.84559740891771,0.0482995825946568,0.0599801740597881,0.0195305385241228,"COSMOS"
"133",0.804986984976208,0.0318083115745339,0.0112916574206117,0.0856758515500306,0.0662371944786158,"CENTAUR"
"134",0.830685467563143,0.0315992970431399,0.0107595266890285,0.0631276141552331,0.0638280945494549,"CENTAUR"
"135",0.00922622893294102,0.915186807270856,0.0473845075748514,0.0200979232240492,0.00810453299730288,"COSMOS"
"136",0.036415878429098,0.117135489941109,0.0281602845235257,0.798629298406371,0.019659048699896,"ODYSSEY"
"137",0.0715455540974225,0.0895569966895024,0.0270091893246916,0.777742904016123,0.0341453558722602,"ODYSSEY"
"138",0.0463530707061298,0.168713489785728,0.0433151192927477,0.712520152413457,0.0290981678019382,"ODYSSEY"
"139",0.815323221178731,0.0463014437569965,0.0174329536313034,0.0594937761829181,0.0614486052500513,"CENTAUR"
"140",0.841363910155773,0.0301614351925481,0.00984605976882627,0.0597517086274912,0.0588768862553615,"CENTAUR"
"141",0.0345290047699161,0.779515515268083,0.0997477989540715,0.056526706875666,0.0296809741322637,"COSMOS"
"142",0.0164363530152539,0.132982322243072,0.783673837680765,0.0510067664364454,0.0159007206244646,"EBONY"
"143",0.77732705969392,0.0539840694110533,0.0186783332134104,0.0672797718857322,0.082730765795884,"CENTAUR"
"144",0.750376075253247,0.0634742652207345,0.0240520409031279,0.0849372381519679,0.0771603804709221,"CENTAUR"
"145",0.0349612856060638,0.0465121312659414,0.0130624453466352,0.889706172087025,0.0157579656943352,"ODYSSEY"
"146",0.0068988597611484,0.172252773929864,0.791252359652461,0.0226243869904042,0.00697161966612282,"EBONY"
"147",0.774428012453691,0.0199210365794486,0.00841982634799713,0.0500643272256548,0.147166797393209,"CENTAUR"
"148",0.699059833941545,0.0438386143782725,0.0125274933037277,0.170842038136034,0.0737320202404211,"CENTAUR"
"149",0.00986740617975053,0.13657374060797,0.817032739652396,0.0260206362139087,0.0105054773459751,"EBONY"
"150",0.156873819526567,0.547175130251051,0.106048947062724,0.124679404970901,0.0652226981887566,"COSMOS"
"151",0.781818321380427,0.0652947955970063,0.0216274075479133,0.0474188588293122,0.0838406166453415,"CENTAUR"
"152",0.0019138605187511,0.94415466839694,0.0409004670937946,0.00912131204235613,0.00390969194815878,"COSMOS"
"153",0.000512002216815114,0.238044068611637,0.757127900166216,0.00246166785731824,0.00185436114801421,"EBONY"
"154",0.829132370464586,0.0351830952971605,0.0105433389720152,0.0695686766792674,0.055572518586971,"CENTAUR"
"155",0.0837352573719048,0.0516029231504538,0.0136148221675329,0.826070976889944,0.0249760204201648,"ODYSSEY"
"156",0.838685699677717,0.0300667671535449,0.0125433510684855,0.0489781134225273,0.069726068677725,"CENTAUR"
"157",0.41872537177058,0.0237167917936148,0.00991630377572253,0.132418647741301,0.415222884918782,"CENTAUR"
"158",0.0445370253319521,0.836103696529146,0.0508804297994674,0.0449861443526964,0.023492703986738,"COSMOS"
"159",0.055380871099096,0.133105065241371,0.0313615213768929,0.438020299308815,0.342132242973825,"ODYSSEY"
"160",0.842200002285057,0.0252327223298682,0.00869791724513991,0.0612438784127855,0.0626254797271496,"CENTAUR"
"161",0.0132656750999557,0.0746771785143042,0.0184130676955593,0.881023363837397,0.0126207148527841,"ODYSSEY"
"162",0.00191431371554534,0.949558024036726,0.0366887692632249,0.00822869105623597,0.00361020192826778,"COSMOS"
"163",0.890089850434184,0.0222432012390126,0.00838502215783362,0.0351175086125635,0.0441644175564065,"CENTAUR"
"164",0.0551189622433778,0.0504702398243493,0.0138259566593484,0.863037527598497,0.017547313674428,"ODYSSEY"
"165",0.0663072493037176,0.170177369988949,0.0433704528390681,0.68260965775025,0.0375352701180153,"ODYSSEY"
"166",0.0016210830475509,0.170743413534159,0.813379899724583,0.0106163787732235,0.00363922492048337,"EBONY"
"167",0.787127801229563,0.0454552405860979,0.0158254089240308,0.0822954413984329,0.0692961078618757,"CENTAUR"
"168",0.0183105867972194,0.873241582105989,0.0497226283629117,0.0281396061766879,0.0305855965571917,"COSMOS"
"169",0.881322050977096,0.0226824092662644,0.00800711915781491,0.0298752700905045,0.0581131505083206,"CENTAUR"
"170",0.0637100387622804,0.0965748037523978,0.0261142661170634,0.787791721886387,0.0258091694818715,"ODYSSEY"
"171",0.78279553114085,0.0486401089211116,0.0158813763582268,0.0769527471022155,0.0757302364775965,"CENTAUR"
"172",0.831317033910168,0.0351507003361821,0.0114233104014426,0.0735749794494906,0.0485339759027166,"CENTAUR"
"173",0.01986446916708,0.866155596006244,0.0526538586985299,0.0485914031853902,0.0127346729427555,"COSMOS"
"174",0.7678090892147,0.0496343499916378,0.0155159987528257,0.0707629542290309,0.0962776078118051,"CENTAUR"
"175",0.0776226593243924,0.147359480273715,0.0357122997212152,0.707418704938802,0.0318868557418756,"ODYSSEY"
"176",0.0198038061029252,0.87195131968263,0.0511116071621786,0.0450772863527452,0.0120559806995214,"COSMOS"
"177",0.115339889811833,0.141693296579875,0.0400885524317594,0.631788999328591,0.0710892618479414,"ODYSSEY"
"178",0.0749461170604643,0.749449576716906,0.117742710247795,0.0066453287588612,0.0512162672159727,"COSMOS"
"179",0.0292213114852009,0.131113391957544,0.0338346992233837,0.781808093280618,0.0240225040532539,"ODYSSEY"
"180",0.696792582248629,0.0781027675110955,0.0243483711739448,0.120710991831211,0.0800452872351195,"CENTAUR"
"181",0.0405530132412581,0.817727300722736,0.0532963460238886,0.0618886325204685,0.0265347074916486,"COSMOS"
"182",0.226644084860595,0.0777437846749748,0.0246662988218398,0.141987125125974,0.528958706516616,"TOKUGAWA"
"183",0.0232372715032552,0.879334400047186,0.045310563308314,0.0372540465456804,0.0148637185955643,"COSMOS"
"184",0.857140389640396,0.0259577475412195,0.00922907243509139,0.0563906322361602,0.0512821581471333,"CENTAUR"
"185",0.00399385424523122,0.903521730367175,0.0519199075774678,0.0354510549559202,0.00511345285420522,"COSMOS"
"186",0.7639415118316,0.0355375720922966,0.0118825130093096,0.105146424018298,0.0834919790484967,"CENTAUR"
"187",0.0937449303200812,0.070065052890381,0.020961126871127,0.779155784240618,0.0360731056777928,"ODYSSEY"
"188",0.0304198140052537,0.206265417606396,0.047558811788512,0.690735716163171,0.025020240436667,"ODYSSEY"
"189",0.7273289076117,0.0426329074190569,0.0119530417019611,0.134612913536711,0.0834722297305707,"CENTAUR"
"190",0.00389920145927917,0.906226894645121,0.043833903932111,0.0399651332959241,0.00607486666756467,"COSMOS"
"191",0.784182457296207,0.0496830739419852,0.0165531235354445,0.0775814699879461,0.0719998752384172,"CENTAUR"
"192",0.85299338836909,0.0297057907793938,0.0102716580944242,0.0510520808487459,0.0559770819083462,"CENTAUR"
"193",0.0936982271520716,0.161024815363577,0.0448238555078026,0.661064933307306,0.0393881686692429,"ODYSSEY"
"194",0.04779764019724,0.112702530189508,0.0355428722054446,0.780431497695631,0.0235254597121756,"ODYSSEY"
"195",0.0369495588684948,0.84452749617534,0.0459139818909364,0.0506088106778726,0.0220001523873564,"COSMOS"
"196",0.791558687587956,0.057876545491131,0.0192770282096757,0.0540718246294089,0.0772159140818287,"CENTAUR"
"197",0.829952064737346,0.0362650590493674,0.0111722198430233,0.069898469388599,0.0527121869816647,"CENTAUR"
"198",0.68037419076238,0.0707537906081937,0.0254733081540898,0.134912275416059,0.0884864350592778,"CENTAUR"
"199",0.824291914075821,0.0329253358208965,0.0114619583482912,0.0521618046534376,0.0791589871015542,"CENTAUR"
"200",0.0635691434660413,0.0935539463110032,0.0247393862918669,0.792265642732541,0.0258718811985477,"ODYSSEY"
"201",0.000532365550161014,0.228081975622758,0.752657037449651,0.0157725550305508,0.00295606634687941,"EBONY"
"202",0.0159846115149825,0.130807340696863,0.791851096005745,0.0446786862626943,0.0166782655197149,"EBONY"
"203",0.798798534437136,0.029753486521149,0.0109205671830334,0.0937447413011002,0.0667826705575815,"CENTAUR"
"204",0.832126927902315,0.0356345928303651,0.0113924752461193,0.0665673156862482,0.0542786883349525,"CENTAUR"
"205",0.0411209274996997,0.0706441490757369,0.0161514893089743,0.852539499948065,0.0195439341675246,"ODYSSEY"
"206",0.158505440975556,0.0895963058242521,0.0274032967869879,0.685947703504922,0.0385472529082826,"ODYSSEY"
"207",0.00290464425438369,0.841199023932691,0.142918958559421,0.00802390249304434,0.00495347076046056,"COSMOS"
"208",0.0110547930223012,0.0422594951957353,0.00909982859993946,0.927714822803297,0.00987106037872729,"ODYSSEY"
"209",0.0894471130979143,0.55741475767502,0.0855559651359748,0.182729445358869,0.0848527187322222,"COSMOS"
"210",0.0715155309120707,0.089167833345006,0.0233775139030848,0.78074983013173,0.0351892917081086,"ODYSSEY"
"211",0.80376766755021,0.0357535044318684,0.0128865685367417,0.0766616985007455,0.070930560980434,"CENTAUR"
"212",0.0181097757294933,0.869427374918809,0.046419372349182,0.0532736994949115,0.0127697775076043,"COSMOS"
"213",0.781554574027601,0.0389210604315885,0.0128781070342326,0.0870551823307124,0.0795910761758655,"CENTAUR"
"214",0.877811620953207,0.0251990763368591,0.00898415236311498,0.0356040776145354,0.0524010727322832,"CENTAUR"
"215",0.810006091743073,0.0308869604376093,0.011472222221809,0.0909162232065019,0.0567185023910073,"CENTAUR"
"216",0.0895766580008055,0.0737922090181635,0.0239794836127115,0.782229955614133,0.0304216937541863,"ODYSSEY"
"217",0.0387521128498484,0.82639267570584,0.0541371715603644,0.0581984900252337,0.0225195498587132,"COSMOS"
"218",0.0689627346120077,0.126589817425327,0.0369767141782563,0.73107254310365,0.0363981906807596,"ODYSSEY"
"219",0.0352701992537841,0.835787376388574,0.0557260603971295,0.0491746007426312,0.0240417632178812,"COSMOS"
"220",0.0266759998432029,0.0894399648028264,0.0237216349329006,0.841787484455135,0.0183749159659354,"ODYSSEY"
"221",0.0139224652667314,0.163173822904739,0.757400507413438,0.0540881129349977,0.0114150914800936,"EBONY"
"222",0.088561622160586,0.0729544549047718,0.0187828402122079,0.79139815455786,0.0283029281645746,"ODYSSEY"
"223",0.0298363850938728,0.847902716213182,0.0500460217971722,0.0516953325299578,0.0205195443658156,"COSMOS"
"224",0.0651607934705334,0.747475477168857,0.0496430452617427,0.114367286163762,0.023353397935105,"COSMOS"
"225",0.00984623399854604,0.885499891611597,0.0572521474149005,0.0386240772372172,0.00877764973773964,"COSMOS"
"226",0.0428739780209468,0.0570283552643416,0.0151685848002171,0.86102128700031,0.0239077949141841,"ODYSSEY"
"227",0.826617280955619,0.0340387574564245,0.0109002087475393,0.0776613481017512,0.0507824047386664,"CENTAUR"
"228",0.120833822682967,0.064399794136146,0.0217020056316379,0.753159552473474,0.0399048250757752,"ODYSSEY"
"229",0.0397464407104336,0.288120577091939,0.0694512686277372,0.573833417560151,0.0288482960097389,"ODYSSEY"
"230",0.00243229599116369,0.188898871729383,0.779133059247949,0.0237459914204149,0.00578978161109024,"EBONY"
"231",0.0369466568712241,0.828141153815955,0.0496765093003268,0.0700508481207822,0.0151848318917121,"COSMOS"
"232",0.0881851666631148,0.0714898954586594,0.0182631155642865,0.792376841246297,0.0296849810676419,"ODYSSEY"
"233",0.835907766084548,0.0310773549445202,0.0101664566024689,0.0722352174409198,0.0506132049275433,"CENTAUR"
"234",0.812534693422945,0.0388534444311743,0.0125758886817872,0.0767337731521403,0.0593022003119535,"CENTAUR"
"235",0.320775588484065,0.0600606789356357,0.0181667808750645,0.141795498459178,0.459201453246057,"TOKUGAWA"
"236",0.0319257111546342,0.299573665116686,0.0632945526221734,0.566818874183183,0.0383871969233229,"ODYSSEY"
"237",0.0369391421780231,0.827671431428711,0.0548926983284077,0.0572800169694319,0.0232167110954257,"COSMOS"
"238",0.00109938891661301,0.188490573777398,0.769240504245206,0.0384352414673805,0.00273429159340252,"EBONY"
"239",0.0687962232667123,0.0526237744579395,0.0165903303896737,0.836405194128425,0.0255844777572492,"ODYSSEY"
"240",0.76636077202645,0.0555793176825436,0.017907176895697,0.0724135677864159,0.0877391656088932,"CENTAUR"
"241",0.0809082400532762,0.0839411644357919,0.0215507376335583,0.771925375601822,0.0416744822755518,"ODYSSEY"
"242",0.109689119660297,0.103281465594693,0.031562427050982,0.71609000749271,0.0393769802013171,"ODYSSEY"
"243",0.000466907348132459,0.921356990059449,0.0749205503734932,0.0020630015157375,0.00119255070318751,"COSMOS"
"244",0.378123255615044,0.00402902349824183,0.00151902669103231,0.279103394149068,0.337225300046614,"CENTAUR"
"245",0.0594080915487775,0.0481299499768186,0.0148617273402874,0.86345894274967,0.0141412883844466,"ODYSSEY"
"246",0.849036041458743,0.0243679823726881,0.00852349126723333,0.0559751084258374,0.0620973764754981,"CENTAUR"
"247",0.811363831058838,0.0487749640962012,0.0178197515534432,0.0728719732357431,0.0491694800557746,"CENTAUR"
"248",0.0037596406432665,0.170189229438923,0.797483783882425,0.0236546047583697,0.00491274127701612,"EBONY"
"249",0.858878047625946,0.0296427255353184,0.0105203327929916,0.0403499343817065,0.0606089596640373,"CENTAUR"
"250",0.329749836113559,0.0735449344620917,0.0223109003836482,0.181176737874743,0.393217591165958,"TOKUGAWA"
"251",0.00508519786732459,0.931785797391287,0.0416078214136306,0.0160038827080272,0.00551730061973078,"COSMOS"
