"CENTAUR","COSMOS","EBONY","TOKUGAWA","FinalVote"
"52",0.845783565971094,0.0177596114112116,0.000698159454411542,0.0626116457525936,"CENTAUR"
"53",0.470696968818879,0.0134087322233206,0.000378852750716679,0.389664383609912,"CENTAUR"
"54",0.021317406154681,0.200590279659838,0.728210401329207,0.0113280008452389,"EBONY"
"55",0.32053424752347,0.0662009494513468,0.0127672060929442,0.483218182986583,"TOKUGAWA"
"56",0.0585417750620751,0.0957036890718012,0.0141115315779932,0.0256246177443357,"COSMOS"
"57",0.814689018310407,0.059012825412972,0.0132316960338616,0.0644153982304704,"CENTAUR"
"58",0.0866914366364642,0.0543303742895215,0.00419579677949224,0.0259881289874168,"CENTAUR"
"59",0.0871969411494533,0.0881697268417292,0.0144855287563732,0.0286477192185043,"COSMOS"
"60",0.0956166366376598,0.0451685841217364,0.00279901305529777,0.0262107553477177,"CENTAUR"
"61",0.049227721363799,0.846749974590565,0.0160203328976789,0.0170505938742484,"COSMOS"
"62",0.245208547076831,0.450186661438387,0.00149565423932442,0.048989986910895,"COSMOS"
"63",0.0998762289905964,0.733774355129271,0.00590438276757786,0.0274808839180284,"COSMOS"
"64",0.107332734107171,0.0329158800935232,0.00133098319930456,0.0241685295168487,"CENTAUR"
"65",0.778365985145688,0.0620890144692727,0.00799604331641269,0.0782082078769554,"CENTAUR"
"66",0.0923934172688105,0.0430305707172151,0.0026487762146915,0.0257574073885499,"CENTAUR"
"67",0.0553191211918119,0.83916632898809,0.0161908335828084,0.0182851402719301,"COSMOS"
"68",0.131315703972104,0.00846045938143573,0.000109972774932657,0.0205493635264193,"CENTAUR"
"69",0.285298098789115,0.063260441778035,0.00724050249694222,0.499920039529058,"TOKUGAWA"
"70",0.866629717194871,0.0190172715958605,0.00143244311180297,0.0601261020597386,"CENTAUR"
"71",0.0315320755937462,0.879406617462141,0.0240251655182248,0.0126665543865982,"COSMOS"
"72",0.100926693363699,0.737423582323349,0.00597050025405412,0.026993037686648,"COSMOS"
"73",0.112803495016694,0.0546862258602306,0.00509051380631149,0.0287519230757382,"CENTAUR"
"74",0.832230539288246,0.0293763381181657,0.00181048250787318,0.067081797173389,"CENTAUR"
"75",0.814005621855626,0.0398067594269702,0.00549878351772707,0.076619675396595,"CENTAUR"
"76",0.866176182078758,0.0259726079910087,0.00306075174323959,0.058227764677025,"CENTAUR"
"77",0.238480817704553,0.0963330468530991,0.018323672121256,0.505058524325235,"TOKUGAWA"
"78",0.0704586967163008,0.0877449653531617,0.0111417268007642,0.0257046548587861,"COSMOS"
"79",0.898625641910058,0.0109348221495862,0.000570177965124985,0.0465790552124384,"CENTAUR"
"80",0.0720841208301241,0.0958463006856732,0.0142897932541969,0.0268566985488999,"COSMOS"
"81",0.758141613309183,0.0739283667723229,0.0104874463150307,0.0803946589180577,"CENTAUR"
"82",0.227999148706428,0.240644500433337,0.236610277435507,0.062111812954077,"COSMOS"
"83",0.836131693916858,0.022572281199226,0.000912580617002679,0.0663996421176038,"CENTAUR"
"84",0.0701497119033896,0.804640055191194,0.0101968987941377,0.0214937306342528,"COSMOS"
"85",0.8501679204218,0.0290653574967349,0.00281764480709823,0.0616388874051464,"CENTAUR"
"86",0.0725441845615698,0.0946178112512632,0.0134589355022023,0.0266272378137302,"COSMOS"
"87",0.186337261233118,0.141703083360247,0.0559182331648663,0.492026907138332,"TOKUGAWA"
"88",0.0668211380540939,0.801360010082367,0.00936595288003633,0.0211966088662331,"COSMOS"
"89",0.796107002399914,0.0506670866407241,0.00542959255576972,0.0755508857105512,"CENTAUR"
"90",0.288928933243326,0.037403521130342,0.00354852959102645,0.508535733915739,"TOKUGAWA"
"91",0.341864935100138,0.040485005895362,0.00297597141126794,0.472461493557594,"TOKUGAWA"
"92",0.809181803112054,0.03633652186985,0.00199927224769099,0.0721968593033566,"CENTAUR"
"93",0.0953939475509488,0.0205349239037677,0.000584348558067969,0.0222950278073832,"CENTAUR"
"94",0.817921114021341,0.0443003870173266,0.00492315927992537,0.0697409777461159,"CENTAUR"
"95",0.926006792389103,0.00330309481799617,4.4288140625735e-05,0.0340002608955276,"CENTAUR"
"96",0.836615215412303,0.0307960887312998,0.00349166902117808,0.0691897170914104,"CENTAUR"
"97",0.0172463093521211,0.198851909356287,0.735934099139046,0.0104545611357178,"EBONY"
"98",0.0672387353113253,0.292344219717247,0.501417864450772,0.0287941718674364,"EBONY"
"99",0.918601533705477,0.00669172045837251,0.000174712290697532,0.0372541771804412,"CENTAUR"
"100",0.0504665106731861,0.841003513664375,0.0139770466030905,0.0174042628702197,"COSMOS"
"101",0.836286461157402,0.0311922098860083,0.00192715908814269,0.0645193148862948,"CENTAUR"
"102",0.025110327346688,0.891471756803286,0.0317181199240688,0.0106172338389209,"COSMOS"
"103",0.316456228370852,0.0581038454611402,0.00836107185826729,0.486357571747572,"TOKUGAWA"
"104",0.0234053513920196,0.20247621150234,0.722808014551402,0.0119707273431521,"EBONY"
"105",0.91360527870477,0.0092471133602972,0.000332395349647879,0.0395812364047589,"CENTAUR"
"106",0.906861730638554,0.00978975855610428,0.000364938031674463,0.0426978639082102,"CENTAUR"
"107",0.0464011648676085,0.8542355117446,0.0172438900307747,0.0161159041592661,"COSMOS"
"108",0.918425065319457,0.00324336000503388,3.42597431437774e-05,0.0351437648020603,"CENTAUR"
"109",0.893238282192328,0.007071513629926,0.000128210744122327,0.0464128740957078,"CENTAUR"
"110",0.0988248673861463,0.751627087079011,0.00820605632000847,0.0273522752163822,"COSMOS"
"111",0.290858207144713,0.0519290091701989,0.00602238840551894,0.507426307815505,"TOKUGAWA"
"112",0.0293014758615979,0.88427681105522,0.0299048538943703,0.0118419898047299,"COSMOS"
"113",0.0247540106420822,0.892128525343928,0.0320446904894879,0.0104944121751646,"COSMOS"
"114",0.855491259571319,0.0161793802327406,0.000773360394974931,0.0623089475999871,"CENTAUR"
"115",0.826842280260763,0.0233524777110144,0.000858158554767069,0.0665702559405667,"CENTAUR"
"116",0.924243199891724,0.00383400910160805,3.78406437442854e-05,0.0319264191306997,"CENTAUR"
"117",0.764414189726844,0.0882281828489512,0.0324306735517727,0.0697668519799927,"CENTAUR"
"118",0.294352489995486,0.0802332086319906,0.0148849835672223,0.486883671350755,"TOKUGAWA"
"119",0.151449893489392,0.0223464168836688,0.00065465394953877,0.0243947698033425,"CENTAUR"
"120",0.87943673632763,0.0112492476616181,0.000436792610584423,0.0548637839119061,"CENTAUR"
"121",0.286909815657882,0.0616724877162847,0.00710604465054964,0.499887246607218,"TOKUGAWA"
"122",0.0757543520767524,0.0548250231372038,0.0039365692236232,0.0239319621931077,"CENTAUR"
"123",0.881958685437234,0.0257012214285875,0.00275600460467129,0.0507521548221953,"CENTAUR"
"124",0.0782848581675212,0.0965323349373727,0.0177107694161525,0.0292592923762423,"COSMOS"
"125",0.148341495297155,0.705315101013785,0.0102536683694265,0.0296350969065176,"COSMOS"
"126",0.0770047232620444,0.044693561686131,0.00347577184288799,0.0247240902248391,"CENTAUR"
"127",0.0981887704403488,0.748911661076208,0.00689398026967292,0.026825464621845,"COSMOS"
"128",0.89741534081305,0.0119172026163287,0.000558749879993318,0.047118062471433,"CENTAUR"
"129",0.904827784749636,0.00432995257592497,4.91805591903146e-05,0.0407293321222175,"CENTAUR"
"130",0.875058193997904,0.00562766534326113,5.50725437715836e-05,0.0480390260160275,"CENTAUR"
"131",0.865017867651299,0.0230073712195564,0.00198320286404179,0.0587605109644808,"CENTAUR"
"132",0.0264194511477015,0.891508132693854,0.0338233019339381,0.010668954812675,"COSMOS"
"133",0.870637176724511,0.0128469663755019,0.00037766592018837,0.0544900782560076,"CENTAUR"
"134",0.793026791470643,0.0501844664617559,0.00599459940935232,0.0777030319726687,"CENTAUR"
"135",0.0274931746294279,0.891273359348665,0.0276950113659583,0.0109050167131195,"COSMOS"
"136",0.0949907071456609,0.0732821987866802,0.0118771627106329,0.0297153781645304,"CENTAUR"
"137",0.0734071753038581,0.0901358993891515,0.01267174265152,0.0268927084525706,"COSMOS"
"138",0.100076534278335,0.0280903010702225,0.00102651704703544,0.0240885268715388,"CENTAUR"
"139",0.869801707517885,0.0176873246271986,0.00120588123182782,0.056971455074144,"CENTAUR"
"140",0.857276300096975,0.0198556881694859,0.00115268098425008,0.0603567420060167,"CENTAUR"
"141",0.873504398111999,0.0135160618186968,0.000484637230047011,0.0533005118213464,"CENTAUR"
"142",0.0273340619201016,0.197849970550595,0.716285976000487,0.0138587843082877,"EBONY"
"143",0.865238647679051,0.0147490754918328,0.000453433746380841,0.0559941925777299,"CENTAUR"
"144",0.83610178721131,0.0266841803363471,0.0015470379161369,0.0662182626598688,"CENTAUR"
"145",0.0680970990865641,0.0854906580443869,0.0105448880445905,0.0251731883432041,"COSMOS"
"146",0.029262372159419,0.231626539114371,0.669430912343133,0.014994026030428,"EBONY"
"147",0.897008612660944,0.0140939962509799,0.000873840981395964,0.0473647930348421,"CENTAUR"
"148",0.8353780063102,0.0268257546863668,0.00159312648462238,0.0667277857485871,"CENTAUR"
"149",0.0214693712312792,0.203767680842881,0.724018769288181,0.0114070491875303,"EBONY"
"150",0.930096022017784,0.00489296038224466,0.000104326244321835,0.0330996584236378,"CENTAUR"
"151",0.865709530590452,0.0127449468337595,0.000524048783601915,0.0576076193450079,"CENTAUR"
"152",0.0667850820955013,0.799294857778297,0.00907382321554095,0.0212527218448619,"COSMOS"
"153",0.024067630187196,0.207102715056489,0.711712823940382,0.0127914998068004,"EBONY"
"154",0.851129244633819,0.0310273717302177,0.0026151690475275,0.0594085139994602,"CENTAUR"
"155",0.0823983918601548,0.0623012851296757,0.00474661536121517,0.0252072363448361,"CENTAUR"
"156",0.856323785401355,0.0149168544864529,0.000683364663726985,0.0619284190254732,"CENTAUR"
"157",0.314200992525111,0.0536328786416321,0.00658054646555714,0.493469933759082,"TOKUGAWA"
"158",0.076602808952371,0.810737234120209,0.0143599014890992,0.0206287446472083,"COSMOS"
"159",0.291448281081438,0.048611330974029,0.00540174996170104,0.506654772830083,"TOKUGAWA"
"160",0.837020484622699,0.0416282842222625,0.00513646284600568,0.0631424922817567,"CENTAUR"
"161",0.098980607290999,0.0113459274815435,0.000192315551888907,0.0203949683530763,"CENTAUR"
"162",0.0123556589651984,0.896265840821283,0.0626035640990152,0.00638119304487464,"COSMOS"
"163",0.890466182733985,0.00698335559735039,0.000107129024014305,0.0446766024649839,"CENTAUR"
"164",0.0717760303089313,0.0981051392701928,0.0143889586504897,0.0265730356524859,"COSMOS"
"165",0.059024665092,0.173826182053902,0.0686441064081263,0.0282849103065619,"COSMOS"
"166",0.0668633624153779,0.292477591936849,0.502354277695436,0.0286410965829151,"EBONY"
"167",0.854348429107516,0.0218917350203451,0.0011562397836466,0.0618320937325072,"CENTAUR"
"168",0.0775390787157037,0.783913295618351,0.0102337776983238,0.0237958416301928,"COSMOS"
"169",0.784434050004378,0.0594595580308687,0.00792889669117001,0.0778518124399438,"CENTAUR"
"170",0.193201372089976,0.0175243712199695,0.000444041278465201,0.0258415323329522,"CENTAUR"
"171",0.794573995092498,0.0473533612933623,0.00441070347783327,0.0753727467695719,"CENTAUR"
"172",0.86048052698631,0.0143192993785987,0.000327373734506584,0.0545725094383959,"CENTAUR"
"173",0.0265459580198366,0.889391904975237,0.0299482343339898,0.0110422510932841,"COSMOS"
"174",0.876216694816546,0.021237732634712,0.00215350134172259,0.055319059358362,"CENTAUR"
"175",0.0737496952905083,0.0981930191986734,0.0146084682398364,0.0270254082499561,"COSMOS"
"176",0.045170554337282,0.857525452283093,0.0166354762539517,0.0155650076314128,"COSMOS"
"177",0.126933874547771,0.0431683222276014,0.00300738724977845,0.0286395355514511,"CENTAUR"
"178",0.892319191196614,0.00767971269054564,0.000213612108031399,0.0470876825343381,"CENTAUR"
"179",0.102564309452833,0.0569499182306848,0.00449098378071937,0.0269441926167065,"CENTAUR"
"180",0.83828354727944,0.0277676513555646,0.00223959375835618,0.0686176224537364,"CENTAUR"
"181",0.0240186129979426,0.893019031742005,0.0346913075274587,0.0102083136104378,"COSMOS"
"182",0.286636696523615,0.0386972146881334,0.00319890225480559,0.503856090114392,"TOKUGAWA"
"183",0.0798470669509202,0.77491148810711,0.00914534776620443,0.0245186758085739,"COSMOS"
"184",0.842752184560356,0.0291858695635674,0.00313449874274499,0.0668252253951327,"CENTAUR"
"185",0.0254541227509642,0.888627578987794,0.0348818729131824,0.0108307819811574,"COSMOS"
"186",0.90922931966215,0.00934066123223606,0.000329189245254382,0.041263369220085,"CENTAUR"
"187",0.0647016667681896,0.0973433679797346,0.0141511027387112,0.0252519009414361,"COSMOS"
"188",0.0685995187594191,0.111801233824393,0.0193836512917945,0.0266897888651052,"COSMOS"
"189",0.871269949901583,0.00935019505675675,0.000204620174912238,0.0530932893031046,"CENTAUR"
"190",0.102715673231244,0.738608359912938,0.010215304109298,0.0296451833733707,"COSMOS"
"191",0.905230926568874,0.0144824781677784,0.000915760811849054,0.043732381348457,"CENTAUR"
"192",0.887937815781328,0.0118803217161931,0.000424291421914276,0.0502679255908449,"CENTAUR"
"193",0.121901555120797,0.0893359924370617,0.0134778757413639,0.0300493972196954,"CENTAUR"
"194",0.0991509246437304,0.0903210925083748,0.0119378019850501,0.0282269786754773,"CENTAUR"
"195",0.0573824619693028,0.849620803126949,0.0275219017297485,0.0153812596311054,"COSMOS"
"196",0.848637272080613,0.0208044822662599,0.000785236600185698,0.060017909861099,"CENTAUR"
"197",0.776954547916977,0.0626603212298681,0.00829423784232348,0.07866189734104,"CENTAUR"
"198",0.885772290405364,0.00704532352498455,0.000157057072431104,0.0501046344319586,"CENTAUR"
"199",0.840116690406508,0.0491134352000024,0.0113851283178857,0.0602064343856531,"CENTAUR"
"200",0.121070752920089,0.0203570451595099,0.000787585222350836,0.0252963540704837,"CENTAUR"
"201",0.0209509408347705,0.201856428956819,0.727543652005158,0.0111788777337884,"EBONY"
"202",0.020807162901236,0.19987316377168,0.730381736862492,0.0110934968084272,"EBONY"
"203",0.868647667678369,0.0126656571846421,0.000327286666000246,0.0542033153887249,"CENTAUR"
"204",0.898727301892297,0.0145614746974862,0.000707354555521068,0.0443389577146589,"CENTAUR"
"205",0.0732530739409818,0.112760367980574,0.0180644590735172,0.0266922605768,"COSMOS"
"206",0.0738518088330396,0.08907484833441,0.0135795382154199,0.0274128087459498,"COSMOS"
"207",0.0762492753303935,0.786475015127625,0.00923798087267774,0.0232569412023165,"COSMOS"
"208",0.150832597762823,0.00862681175191269,0.000117584614931448,0.0217573237296033,"CENTAUR"
"209",0.104257898417014,0.0320753066672269,0.00132623391946133,0.0251153733091213,"CENTAUR"
"210",0.0731912813433552,0.0896613952139765,0.0182875887078698,0.0301010411492258,"COSMOS"
"211",0.825998766989385,0.0301613799227457,0.00182512287039427,0.0684824330062627,"CENTAUR"
"212",0.0506281026121158,0.844075852181212,0.0162865571312136,0.017494360011656,"COSMOS"
"213",0.818140144297196,0.0420282931826998,0.00556951683738466,0.0719514249201695,"CENTAUR"
"214",0.86920171488649,0.014317423536844,0.000510747258259123,0.0566273645701068,"CENTAUR"
"215",0.866059939583508,0.0152751254355049,0.000537385662915758,0.0565040373065777,"CENTAUR"
"216",0.0890431519311422,0.10702096803056,0.0170517227501556,0.0279940201105381,"COSMOS"
"217",0.0282762098780434,0.885837040053532,0.0287481205746777,0.0116447485868927,"COSMOS"
"218",0.0992305491985844,0.0459208336267643,0.00332141305671969,0.0277493700410261,"CENTAUR"
"219",0.0249552278480048,0.891686843263908,0.0319205366750498,0.0105708379100905,"COSMOS"
"220",0.131532221096486,0.03646462215075,0.00177633921339882,0.0256114020687809,"CENTAUR"
"221",0.0507844036397459,0.201810170447757,0.673264591396358,0.0186133658672708,"EBONY"
"222",0.156678752757753,0.0225242693453119,0.000662960466187652,0.0241980150218119,"CENTAUR"
"223",0.0243648293265068,0.892697973849505,0.0330472525974475,0.0103209843330318,"COSMOS"
"224",0.0452088113229049,0.855162449852392,0.0174240397307848,0.0160215609116151,"COSMOS"
"225",0.0786292116635789,0.805521644968885,0.0163804428971475,0.0206867716839872,"COSMOS"
"226",0.153094392863135,0.0468134389035087,0.00456521103418533,0.0313695401636765,"CENTAUR"
"227",0.885660400966162,0.0100978709806255,0.000243304989628306,0.0480613438497529,"CENTAUR"
"228",0.0731129158296929,0.1169206952073,0.0220028857583219,0.0279323074364789,"COSMOS"
"229",0.0635802188644082,0.101656477970215,0.0140485094488792,0.0255577334720891,"COSMOS"
"230",0.0854456719566884,0.298385728473875,0.436219656892326,0.0354199691903178,"EBONY"
"231",0.0691719058942444,0.82868338161376,0.0200404405110963,0.017821838083652,"COSMOS"
"232",0.113196934715983,0.0442634487114333,0.00245804804509058,0.0258349811493156,"CENTAUR"
"233",0.865977811739103,0.020302331964968,0.00110993109012266,0.0561357543919263,"CENTAUR"
"234",0.829660274058677,0.0288472012580598,0.00170466904142023,0.0675718853719099,"CENTAUR"
"235",0.277447299936652,0.032059760328764,0.00163640539763976,0.496155867344462,"TOKUGAWA"
"236",0.0661621216682902,0.106646970398261,0.0177249724978203,0.0266472664920946,"COSMOS"
"237",0.0239474137555439,0.893203392570006,0.0331478144708348,0.0102512882812894,"COSMOS"
"238",0.0351462836643353,0.20871253021656,0.676150127398269,0.017968541976647,"EBONY"
"239",0.0787502549861539,0.0492230694328123,0.00368038443449678,0.0261740931961817,"CENTAUR"
"240",0.856374549074112,0.0151892672494501,0.000634195429227562,0.061248435991476,"CENTAUR"
"241",0.0886946748561679,0.0425919587615503,0.00371522730135228,0.0273737806092594,"CENTAUR"
"242",0.137934620748406,0.0284717743698036,0.00150889091669155,0.0273240747470176,"CENTAUR"
"243",0.0478667423479759,0.853463185745116,0.0190798053939692,0.0165470131435977,"COSMOS"
"244",0.390803586379886,0.013396968207491,0.000227638524553072,0.41934351155312,"TOKUGAWA"
"245",0.11610498228668,0.0806488320617106,0.0105190737796615,0.0293146727753936,"CENTAUR"
"246",0.810054764222598,0.0483130545797143,0.00530195134094041,0.0698532006461062,"CENTAUR"
"247",0.850779226979446,0.0104614848422614,0.000229228353259265,0.0592074341733866,"CENTAUR"
"248",0.0430600504147188,0.221008461538234,0.640121659526316,0.021320977546464,"EBONY"
"249",0.87414622460384,0.0147512808442821,0.000678488037100099,0.0555176186096539,"CENTAUR"
"250",0.514060685493052,0.00924618703569462,0.000180679047302066,0.35610868514506,"CENTAUR"
"251",0.0326966431745791,0.874256286610663,0.0250029194217372,0.0133165171824487,"COSMOS"
"252",0.0249085636074977,0.215109154890995,0.702041662965876,0.0129068359728949,"EBONY"
"253",0.885979982319122,0.0118511795696258,0.000462723675860977,0.050485270861334,"CENTAUR"
"254",0.0240850210430678,0.892999106600425,0.0337417167706694,0.0102615837946927,"COSMOS"
"255",0.448794032425443,0.0165777301148446,0.000900932072049032,0.415586082555096,"CENTAUR"
"256",0.757595595306713,0.0758546290326414,0.0263011487391237,0.0826485699478053,"CENTAUR"
"257",0.860618122741478,0.0291060061565432,0.00250524110351807,0.0563533268786032,"CENTAUR"
"258",0.331659725115445,0.0290768435525682,0.00227790530857655,0.494341631618462,"TOKUGAWA"
"259",0.0931018267739053,0.0453868865915359,0.00299792270450357,0.0262613986201948,"CENTAUR"
"260",0.791874501007978,0.0515192876818032,0.00610474183160896,0.0773717465266433,"CENTAUR"
"261",0.886441258854967,0.0130553422096749,0.00051224359924697,0.0489564470951788,"CENTAUR"
"262",0.849787252894197,0.0254235299912133,0.00175685943228226,0.0626768918228687,"CENTAUR"
"263",0.152575764018954,0.174606573150915,0.0571864490995262,0.475305298204403,"TOKUGAWA"
"264",0.856774055868005,0.0165782569611835,0.000495583852666827,0.0582369892714673,"CENTAUR"
"265",0.270538709516897,0.063305785057515,0.0120867661534436,0.520173333707176,"TOKUGAWA"
"266",0.938113919835617,0.00189650002560987,1.95061643050903e-05,0.0282821474199606,"CENTAUR"
"267",0.775948311013021,0.0636470088104902,0.00841697955973918,0.0785813881443056,"CENTAUR"
"268",0.0527743210135896,0.841026926716081,0.0166319484691339,0.0180081518871965,"COSMOS"
"269",0.90691869801015,0.0147673779111199,0.00102776328528202,0.043765203552478,"CENTAUR"
"270",0.0417163486491564,0.870375992658801,0.0319149179182382,0.0131023551240702,"COSMOS"
"271",0.0682434880392574,0.0931675857687513,0.0136959384851092,0.0257208814456579,"COSMOS"
"272",0.886224609667827,0.00870044546202345,0.000217812766482795,0.0506128501801369,"CENTAUR"
"273",0.31848760022159,0.0336763548838106,0.00185783387579595,0.47695438157545,"TOKUGAWA"
"274",0.117063072204315,0.038078526334439,0.00261802119987043,0.026907786813767,"CENTAUR"
"275",0.736616194152059,0.0851603953069488,0.0280255573258083,0.0851885330237793,"CENTAUR"
"276",0.0293505066966678,0.886063527042641,0.0316542507745405,0.0116021275342726,"COSMOS"
"277",0.355370250881448,0.0337428455464544,0.00309838363584831,0.476150837256244,"TOKUGAWA"
"278",0.0313683813695702,0.215306655957194,0.683807707531992,0.0157077565117435,"EBONY"
"279",0.774505505090591,0.0668615983660163,0.00862981688930433,0.0774846072544219,"CENTAUR"
"280",0.8288515003712,0.030909267090286,0.00214392155489994,0.0688260124405131,"CENTAUR"
"281",0.85034782705316,0.0359884685654062,0.0040783212435494,0.0597322512759932,"CENTAUR"
"282",0.297288348270765,0.0563881560977413,0.00603344910564863,0.497217046894197,"TOKUGAWA"
"283",0.414295010492991,0.0293287698957704,0.00215498221715703,0.432691160832979,"TOKUGAWA"
"284",0.102157647591474,0.0490897584983425,0.00339608817482451,0.025702529376768,"CENTAUR"
"285",0.0454829042565517,0.855193543883482,0.0172090029424152,0.0160026180350756,"COSMOS"
"286",0.0239626994337589,0.892681594917434,0.0374715813376696,0.0100914583429344,"COSMOS"
"287",0.0953364524106432,0.0571071938786311,0.0050935445736628,0.0279031530354183,"CENTAUR"
"288",0.0293377701375519,0.211065959324458,0.698375445854429,0.0144683426586112,"EBONY"
"289",0.0287371017615576,0.888893391332386,0.0259598426922001,0.0113734362316307,"COSMOS"
"290",0.0718791161032608,0.105017874583413,0.0169830549638296,0.0268587854218138,"COSMOS"
"291",0.0877068788736275,0.110963587073438,0.0189197799201179,0.028758679875608,"COSMOS"
"292",0.841792983167125,0.0317922604191937,0.003715740263721,0.0670725524091527,"CENTAUR"
"293",0.0244844529654287,0.214188123251633,0.704274870290443,0.0127131184344891,"EBONY"
"294",0.136703012659273,0.721005356688412,0.0100513696243429,0.0278382301464202,"COSMOS"
"295",0.0468241322212882,0.157418307490796,0.039607860359433,0.023943185985466,"COSMOS"
"296",0.88318487862446,0.0114802710051744,0.000402565812495421,0.050581100090577,"CENTAUR"
"297",0.113279730825956,0.706001393714358,0.00682179137507489,0.0316746491773026,"COSMOS"
"298",0.887134911734054,0.00470429868653367,5.90424102618736e-05,0.0457726236792732,"CENTAUR"
"299",0.125737009963824,0.105058776182013,0.0200550852040152,0.0313135076460779,"CENTAUR"
"300",0.0934690411866111,0.0638029050959079,0.00589200148943301,0.0279726683783608,"CENTAUR"
