"CENTAUR","COSMOS","EBONY","ODYSSEY","TOKUGAWA","FinalVote"
"87",0.0170953329973018,0.277768774418455,0.0346616569507648,0.0882593713316922,0.582214864301786,"TOKUGAWA"
"88",0.06130892698782,0.601666490935669,0.0787792459769436,0.240998124906162,0.0172472111934051,"COSMOS"
"89",0.682398170857032,0.0247550782397797,0.0258937005865984,0.10997990426772,0.15697314604887,"CENTAUR"
"90",0.0620525823679832,0.0501638989068013,0.037980929114404,0.12795608354951,0.721846506061302,"TOKUGAWA"
"91",0.330711327466128,0.0280623360631847,0.0267676580924503,0.135287296269036,0.479171382109201,"TOKUGAWA"
"92",0.748119133234057,0.011414010842708,0.0152586936130938,0.11264504238878,0.112563119921361,"CENTAUR"
"93",0.0462906441851081,0.0162065261311072,0.00973169446825717,0.894826184009551,0.0329449512059769,"ODYSSEY"
"94",0.847186537617293,0.0171979190018919,0.01591393854897,0.0696962963174675,0.0500053085143778,"CENTAUR"
"95",0.236120135535745,0.00750384212301488,0.134446403993954,0.328659525074406,0.29327009327288,"ODYSSEY"
"96",0.774182705713982,0.0189508992839465,0.0283541422438895,0.0893601021116574,0.0891521506465249,"CENTAUR"
"97",0.0154799249725634,0.05846474191117,0.913698518928992,0.0120147796606624,0.000342034526612355,"EBONY"
"98",0.0119856358976193,0.0555179625347603,0.909751732828164,0.0222491361559208,0.000495532583535688,"EBONY"
"99",0.877185495505139,0.00292814690818303,0.0117950752511211,0.06204641999271,0.0460448623428468,"CENTAUR"
"100",0.0742055852026281,0.639941859628898,0.0894438700038639,0.18946950411248,0.00693918105212995,"COSMOS"
"101",0.85495549635126,0.0112333978430695,0.0100223908209797,0.0735216619360289,0.0502670530486613,"CENTAUR"
"102",0.0431226474418344,0.832586195786578,0.0261180148445685,0.085409213473774,0.0127639284532452,"COSMOS"
"103",0.411039207400407,0.0406204134579124,0.0327011120280505,0.0910263816947177,0.424612885418912,"TOKUGAWA"
"104",0.00705763621823762,0.0597915477179811,0.918042735873889,0.0146465005323589,0.000461579657533836,"EBONY"
"105",0.693661228808522,0.00939136050437791,0.0252998561545313,0.144563013026235,0.127084541506333,"CENTAUR"
"106",0.821088161480349,0.00379274578969211,0.0228333759815883,0.0738452573058423,0.0784404594425281,"CENTAUR"
"107",0.0484259012304487,0.705497002587451,0.093209551825534,0.140018917603722,0.0128486267528448,"COSMOS"
"108",0.616058411290444,0.00130817922530542,0.0138890288098598,0.123394965475487,0.245349415198903,"CENTAUR"
"109",0.682616069834098,0.00274165132450184,0.0456093725520651,0.155326800165986,0.113706106123349,"CENTAUR"
"110",0.034109369222458,0.361709787135854,0.326658845114387,0.270085878339022,0.00743612018827901,"COSMOS"
"111",0.283798850279338,0.0186997873835715,0.0207423997122488,0.0968942981495878,0.579864664475254,"TOKUGAWA"
"112",0.0467474418751547,0.786579234421879,0.0505847039878314,0.107560706830919,0.00852791288421575,"COSMOS"
"113",0.0102448154736257,0.890564439252398,0.0389828106633129,0.056855497439552,0.00335243717111068,"COSMOS"
"114",0.759081308742027,0.00461818995853548,0.0142071499832812,0.0631596750382154,0.158933676277941,"CENTAUR"
"115",0.72756094536624,0.00982828721292182,0.00990997910208039,0.121452685496769,0.131248102821989,"CENTAUR"
"116",0.861578841575153,0.00160615269483091,0.00622208265745021,0.0649139697990513,0.0656789532735146,"CENTAUR"
"117",0.896277808883212,0.0208974952399796,0.0156572611506999,0.0272877501551495,0.0398796845709588,"CENTAUR"
"118",0.395294820914878,0.0339311716691427,0.0108823962442955,0.0635516644519442,0.49633994671974,"TOKUGAWA"
"119",0.050732218700024,0.0143955380984305,0.0190057892277548,0.89885025475592,0.0170161992178704,"ODYSSEY"
"120",0.701500347747671,0.00606240186957636,0.0509478492968784,0.128952688645723,0.112536712440152,"CENTAUR"
"121",0.272724741283322,0.0307606407580984,0.0343566847326939,0.0904058111345935,0.571752122091292,"TOKUGAWA"
"122",0.0546206953959667,0.0607205130388559,0.013549083137534,0.849756304445661,0.021353403981982,"ODYSSEY"
"123",0.82423780677425,0.0174853694698289,0.0225142332571066,0.0758104010627031,0.0599521894361116,"CENTAUR"
"124",0.0857689843572454,0.0531383794817253,0.0898902376528541,0.738549932379455,0.03265246612872,"ODYSSEY"
"125",0.053885893934132,0.57786349953052,0.132496153725193,0.216977714813158,0.0187767379969962,"COSMOS"
"126",0.0517038431780861,0.0369026367369042,0.0244680761168971,0.868900725841072,0.0180247181270405,"ODYSSEY"
"127",0.0565547621943028,0.473413854978096,0.222835569140969,0.229963274283642,0.0172325394029906,"COSMOS"
"128",0.572821172878656,0.0155388332790846,0.02150075358339,0.157328330183501,0.232810910075368,"CENTAUR"
"129",0.690102518722857,0.00181401016991735,0.061070736818589,0.143840495870172,0.103172238418465,"CENTAUR"
"130",0.524253102338799,0.00796151596003903,0.0227228369148922,0.32334332672316,0.12171921806311,"CENTAUR"
"131",0.851106319812487,0.00763186402447413,0.0164890153435179,0.0598323277745987,0.0649404730449223,"CENTAUR"
"132",0.0552513979164964,0.711914798794367,0.0859209405398818,0.134934759412249,0.0119781033370062,"COSMOS"
"133",0.799184244512393,0.00499400752905492,0.0209593342727989,0.0865637437042335,0.0882986699815194,"CENTAUR"
"134",0.819627432950912,0.0177132508656919,0.0216902087551866,0.0764467319579688,0.0645223754702404,"CENTAUR"
"135",0.0451260037789643,0.798443795056695,0.0498910429033457,0.0975466417779463,0.00899251648304882,"COSMOS"
"136",0.0866719298107743,0.0641280448070042,0.0401632527191107,0.772385658030869,0.0366511146322414,"ODYSSEY"
"137",0.0587459497665405,0.0597634618353992,0.0449925392078212,0.807046494656259,0.0294515545339799,"ODYSSEY"
"138",0.0474953415930521,0.0141970375891699,0.0237495363294921,0.897603083112317,0.0169550013759687,"ODYSSEY"
"139",0.848729351857747,0.00968524969739724,0.0101837437400129,0.0686527926604863,0.0627488620443569,"CENTAUR"
"140",0.849406350817673,0.00913845122556604,0.0149273665397778,0.0682690466256065,0.0582587847913771,"CENTAUR"
"141",0.489813269878018,0.0336016354821474,0.0356258235462701,0.256617858491536,0.184341412602028,"CENTAUR"
"142",0.0153015372578147,0.0456213612705105,0.918394117564565,0.0200729128464883,0.000610071060621141,"EBONY"
"143",0.764045905246824,0.00712429497545082,0.0382438810846558,0.111433108153425,0.0791528105396437,"CENTAUR"
"144",0.814258137161599,0.0098441846017232,0.0264903332729373,0.0751193587339301,0.0742879862298099,"CENTAUR"
"145",0.0411780023890721,0.0755838373150333,0.0358686704253648,0.828230595521769,0.0191388943487609,"ODYSSEY"
"146",0.0126559824903715,0.0914216358688862,0.871719677367385,0.0237725426698441,0.000430161603512751,"EBONY"
"147",0.737357116055034,0.0166817580295803,0.0241754265846564,0.119708326317423,0.102077373013307,"CENTAUR"
"148",0.652724422438154,0.0199923487909963,0.0274637302430641,0.1702556112472,0.129563887280586,"CENTAUR"
"149",0.00985168069903434,0.0933229599444014,0.879353222004237,0.0171027032078541,0.000369434144472745,"EBONY"
"150",0.571856081938531,0.00707374017890374,0.033627436179546,0.200615996842882,0.186826744860137,"CENTAUR"
"151",0.84151574229374,0.00703036098800638,0.0107704152884747,0.0788222894354391,0.0618611919943397,"CENTAUR"
"152",0.0316698744517589,0.712861974628584,0.0648477411684689,0.178038362235286,0.0125820475159028,"COSMOS"
"153",0.00355192203376175,0.0389078321137762,0.945593475224001,0.011863786025008,8.29846034529178e-05,"EBONY"
"154",0.837431585933763,0.0274413050846683,0.0124308611389494,0.0844173319998105,0.0382789158428091,"CENTAUR"
"155",0.0374477333558562,0.0388381174009835,0.0146715092954615,0.890116361458697,0.018926278489002,"ODYSSEY"
"156",0.685061943198977,0.0108473436792121,0.0552064382354417,0.127407949675763,0.121476325210606,"CENTAUR"
"157",0.28508936755576,0.015219391788815,0.0159597911276876,0.0522920067977247,0.631439442730013,"TOKUGAWA"
"158",0.104806143819282,0.620817487798817,0.101737946529848,0.152427513176534,0.0202109086755191,"COSMOS"
"159",0.17167741009797,0.0400451765709203,0.0406905250205938,0.138734584029378,0.608852304281138,"TOKUGAWA"
"160",0.761840366585079,0.0287617582855724,0.0304566130507767,0.0936590631425083,0.0852821989360639,"CENTAUR"
"161",0.0310534588550098,0.00737442003339332,0.00881983189700648,0.923057424489029,0.0296948647255613,"ODYSSEY"
"162",0.0118473785788498,0.925092828391466,0.0225446897536453,0.0360656722807282,0.00444943099531058,"COSMOS"
"163",0.763782795042131,0.0034849033988072,0.0140240404886539,0.118095016115258,0.10061324495515,"CENTAUR"
"164",0.0705263835498935,0.0681520408260492,0.0348862535422228,0.807297607977789,0.0191377141040453,"ODYSSEY"
"165",0.0552995019951044,0.163777421722801,0.0193836511784863,0.72133422085589,0.0402052042477186,"ODYSSEY"
"166",0.0122085197481122,0.033089134760453,0.937297096951231,0.0168776651649751,0.000527583375228734,"EBONY"
"167",0.557965407372084,0.0117913609516673,0.0571050992963133,0.16136867742725,0.211769454952686,"CENTAUR"
"168",0.0470662211726168,0.627159374395958,0.0971708471358617,0.2116303279716,0.0169732293239629,"COSMOS"
"169",0.855424661114789,0.0115285657247447,0.014805806506335,0.0484743570154504,0.0697666096386809,"CENTAUR"
"170",0.0999006104246413,0.0056393903848208,0.0499984417791105,0.796611631540359,0.0478499258710683,"ODYSSEY"
"171",0.797422876556397,0.0240866876461829,0.0191767376495661,0.0964072451033454,0.0629064530445081,"CENTAUR"
"172",0.81940419751965,0.00732793683859735,0.0218995931840659,0.105829043596759,0.0455392288609274,"CENTAUR"
"173",0.034294464709717,0.804286877806243,0.0757223088764374,0.0785933852117687,0.00710296339583376,"COSMOS"
"174",0.833492189675673,0.0110333389249384,0.0104526060247126,0.057171233480856,0.0878506318938203,"CENTAUR"
"175",0.0635173476356203,0.0691853697443033,0.0425532440646276,0.794937355312556,0.0298066832428925,"ODYSSEY"
"176",0.0716932368450896,0.70987400672621,0.053333858829847,0.151022995342948,0.0140759022559061,"COSMOS"
"177",0.0434137746755133,0.0194068267462662,0.0348759504347623,0.880626925614415,0.0216765225290436,"ODYSSEY"
"178",0.316323205023944,0.0307270991827653,0.116880898497262,0.290595330132561,0.245473467163468,"CENTAUR"
"179",0.0281012698797786,0.0265619822376275,0.0282707956685985,0.888408634109558,0.0286573181044372,"ODYSSEY"
"180",0.768912748751343,0.00738904268139758,0.0484283240057099,0.0692592972671125,0.106010587294437,"CENTAUR"
"181",0.0456268213136113,0.806820282718156,0.0538178623467125,0.084208038474007,0.00952699514751307,"COSMOS"
"182",0.192504383577681,0.0508474237496788,0.0171092493330793,0.160592560211521,0.578946383128039,"TOKUGAWA"
"183",0.0866062133722006,0.490337966629012,0.144880530477456,0.248519792010296,0.0296554975110357,"COSMOS"
"184",0.794116651715673,0.00963020988797645,0.0164312479270611,0.0534214826418992,0.12640040782739,"CENTAUR"
"185",0.0403525842992017,0.751047461746733,0.090668520907796,0.106918061265809,0.0110133717804611,"COSMOS"
"186",0.847742716851967,0.00477370248872833,0.0139589336904365,0.078632795101106,0.0548918518677622,"CENTAUR"
"187",0.0478472435057604,0.105992804221642,0.0224055269850465,0.811294703233086,0.0124597220544653,"ODYSSEY"
"188",0.0585604014761401,0.0846337852199089,0.0142901258423689,0.820858653269818,0.0216570341917642,"ODYSSEY"
"189",0.707527354014347,0.00675479200570038,0.0120032070751749,0.163927656928879,0.109786989975899,"CENTAUR"
"190",0.0670513270627914,0.474542614684424,0.147557824067917,0.283298747059564,0.0275494871253028,"COSMOS"
"191",0.841524395261019,0.00554394188543509,0.0276351992006395,0.0550742964476249,0.0702221672052819,"CENTAUR"
"192",0.808683958403835,0.0038956684656179,0.0430965089530086,0.104377975104041,0.0399458890734979,"CENTAUR"
"193",0.108978899564138,0.0540319876888916,0.0569606797380416,0.745420757553729,0.034607675455199,"ODYSSEY"
"194",0.0521345404413954,0.0573878912731205,0.0251103335541887,0.818899893788774,0.0464673409425214,"ODYSSEY"
"195",0.082129260424472,0.711603973732275,0.0717071534955394,0.121793995329048,0.0127656170186656,"COSMOS"
"196",0.767628118317444,0.0115601960333828,0.00616137712183882,0.100019240074382,0.114631068452951,"CENTAUR"
"197",0.855360670430843,0.0169245211200754,0.0138075728101494,0.053591401025852,0.0603158346130802,"CENTAUR"
"198",0.681467250494051,0.00195006004935326,0.0236199541743907,0.114199540452012,0.178763194830194,"CENTAUR"
"199",0.890249135119863,0.0255916640349626,0.00292605570389976,0.0507737051603872,0.0304594399808875,"CENTAUR"
"200",0.0558568609491877,0.00940064829589097,0.0638179762397263,0.839786794472471,0.031137720042724,"ODYSSEY"
"201",0.00841190994719716,0.166536384888311,0.79686214008863,0.0275885428059706,0.00060102226989191,"EBONY"
"202",0.0229776935865695,0.0831288366965414,0.875070841928537,0.0181276470386754,0.000694980749677096,"EBONY"
"203",0.675526566351962,0.00843073600719234,0.0444885887973335,0.180560109533539,0.0909939993099725,"CENTAUR"
"204",0.87673609531748,0.0111986000080991,0.0103358694504605,0.0636311253451074,0.0380983098788534,"CENTAUR"
"205",0.0540510359231199,0.0640026498741943,0.023305279182318,0.815271085177107,0.0433699498432606,"ODYSSEY"
"206",0.0770006978627791,0.0537977854144472,0.0577109344714454,0.785571198854345,0.025919383396983,"ODYSSEY"
"207",0.0427472835853653,0.574041600636537,0.154689573110128,0.205808446083599,0.022713096584371,"COSMOS"
"208",0.0296047285371454,0.00563588925201198,0.0146737343377235,0.928129222236378,0.0219564256367414,"ODYSSEY"
"209",0.00605103085389268,0.0102872513619435,0.0699900355129721,0.909964628850087,0.00370705342110498,"ODYSSEY"
"210",0.0449083419709144,0.0418938582331065,0.0407127735001942,0.841672649928552,0.0308123763672328,"ODYSSEY"
"211",0.841168172383166,0.00941605498489212,0.0118817913931337,0.0796050464152222,0.0579289348235862,"CENTAUR"
"212",0.0514972970588536,0.607018191530542,0.152016722241118,0.177737323826211,0.0117304653432754,"COSMOS"
"213",0.832959507688547,0.0205054217584215,0.0199243655280189,0.0685793651424703,0.0580313398825421,"CENTAUR"
"214",0.833917458092342,0.00229762575337087,0.0246618956467624,0.0674064153468043,0.0717166051607206,"CENTAUR"
"215",0.823181784952717,0.00512577839553476,0.0288005759346767,0.0854460093176676,0.0574458513994034,"CENTAUR"
"216",0.044180251886869,0.0572531295504559,0.0282062609069026,0.821238665212951,0.0491216924428217,"ODYSSEY"
"217",0.0643116943813002,0.777683353760205,0.0400485218373379,0.0921993296849444,0.0257571003362129,"COSMOS"
"218",0.0563752328215412,0.015101420603121,0.0480282622728106,0.83636040268995,0.0441346816125775,"ODYSSEY"
"219",0.0480078166887102,0.825127149354756,0.0433961259123477,0.0741386708882103,0.00933023715597575,"COSMOS"
"220",0.062412195189278,0.0276938842927679,0.0210555314312961,0.865698841607376,0.0231395474792826,"ODYSSEY"
"221",0.0361831739003323,0.0686649229216084,0.874484380441756,0.0199764923364796,0.000691030399823559,"EBONY"
"222",0.0975956366324266,0.0130322532226586,0.0195863757509191,0.836605726346945,0.0331800080470509,"ODYSSEY"
"223",0.0364998045294736,0.840642454424361,0.037861424013919,0.0792576621066488,0.00573865492559746,"COSMOS"
"224",0.0712602065430416,0.702324438652242,0.0796192709155333,0.13709802634296,0.00969805754622328,"COSMOS"
"225",0.101732249363992,0.723393268225218,0.0221583442196658,0.135187057946458,0.0175290802446665,"COSMOS"
"226",0.0771924335808566,0.0213097365538951,0.0560934354313427,0.800933972549163,0.0444704218847423,"ODYSSEY"
"227",0.793662933518234,0.00548903763270175,0.0170408692517469,0.125435577975678,0.0583715816216388,"CENTAUR"
"228",0.0774406887587279,0.0511346655734901,0.0383379577149194,0.781672114436644,0.0514145735162183,"ODYSSEY"
"229",0.0412682904990796,0.0749573145585301,0.0198211601799001,0.832767413296423,0.0311858214660668,"ODYSSEY"
"230",0.0194809350157518,0.0787166609339702,0.853877387987059,0.0468733528286216,0.00105166323459774,"EBONY"
"231",0.12117563127081,0.689459233859016,0.0734445475470869,0.10376873344633,0.0121518538767569,"COSMOS"
"232",0.056092998235014,0.0196573715626431,0.0261463182047424,0.881667769118946,0.0164355428786547,"ODYSSEY"
"233",0.801162315891237,0.0109198157552355,0.0178311167737753,0.10497966370993,0.065107087869822,"CENTAUR"
"234",0.805048831036296,0.0158541722967879,0.0279985302699228,0.105311886155099,0.0457865802418944,"CENTAUR"
"235",0.323019702403892,0.0376999338983601,0.0236036663674509,0.149967179715059,0.465709517615238,"TOKUGAWA"
"236",0.0472793161763256,0.0875643235036652,0.0239848633111499,0.820564084526679,0.0206074124821799,"ODYSSEY"
"237",0.0554193015204237,0.822075635883098,0.0326171751670883,0.082727773344383,0.00716011408500758,"COSMOS"
"238",0.00818868210422303,0.0389556855224322,0.939475176726879,0.0128162863280241,0.000564169318441497,"EBONY"
"239",0.0217315437584018,0.0216556034971269,0.0320381162770484,0.891685963747719,0.0328887727197045,"ODYSSEY"
"240",0.778294698375254,0.00690986264016777,0.0125408495793164,0.0982852713518055,0.103969318053457,"CENTAUR"
"241",0.0594890346293818,0.0209995717540385,0.0245460565064982,0.856346331644155,0.0386190054659263,"ODYSSEY"
"242",0.0898200846839552,0.0162342256827795,0.046578542097277,0.818822838655315,0.0285443088806729,"ODYSSEY"
"243",0.018249690643515,0.62460855812311,0.186483409017618,0.149794762179388,0.0208635800363691,"COSMOS"
"244",0.15270273793135,0.0122936434425087,0.0583724596971187,0.244825776140715,0.531805382788308,"TOKUGAWA"
"245",0.156327999235897,0.0362570382786638,0.0346152138589683,0.706694835841633,0.0661049127848384,"ODYSSEY"
"246",0.849888845083802,0.0177787670049029,0.013598270992265,0.0623059160278625,0.0564282008911673,"CENTAUR"
"247",0.838884877090799,0.00722381894064012,0.0026897701616935,0.0723171689757987,0.0788843648310691,"CENTAUR"
"248",0.0282819359087192,0.0685502528614953,0.872552962817607,0.0281469691974979,0.00246787921468095,"EBONY"
"249",0.847294634651939,0.00625517355276493,0.0201115037207055,0.0884887974042882,0.0378498906703022,"CENTAUR"
"250",0.489047508546739,0.00523155495056851,0.015443033554556,0.0942539470740057,0.39602395587413,"CENTAUR"
"251",0.0193772312765283,0.842002141954844,0.0525684995989525,0.0827363812803902,0.00331574588928476,"COSMOS"
"252",0.0151608338203593,0.0671986502153056,0.901691943673952,0.0153742456785609,0.00057432661182231,"EBONY"
